DATE,SP_NAME,SP_CLOSE,VIX_NAME,VIX_CLOSE,VIX_DAYS_LEFT
2015-01-30,F.US.EPH15,1988.5,CFE_G15_VX,21.05,19
2015-02-02,F.US.EPH15,2017.0,CFE_G15_VX,20.0,16
2015-02-03,F.US.EPH15,2042.0,CFE_G15_VX,18.85,15
2015-02-04,F.US.EPH15,2030.0,CFE_G15_VX,19.8,14
2015-02-05,F.US.EPH15,2055.0,CFE_G15_VX,18.7,13
2015-02-06,F.US.EPH15,2053.0,CFE_G15_VX,19.15,12
2015-02-09,F.US.EPH15,2042.5,CFE_G15_VX,19.65,9
2015-02-10,F.US.EPH15,2062.25,CFE_G15_VX,18.55,8
2015-02-11,F.US.EPH15,2065.75,CFE_G15_VX,18.4,7
2015-02-12,F.US.EPH15,2084.0,CFE_G15_VX,16.9,6
2015-02-13,F.US.EPH15,2093.5,CFE_G15_VX,16.45,5
2015-02-17,F.US.EPH15,2096.0,CFE_G15_VX,16.2,1
2015-02-18,F.US.EPH15,2095.5,CFE_H15_VX,17.9,28
2015-02-19,F.US.EPH15,2095.25,CFE_H15_VX,17.6,27
2015-02-20,F.US.EPH15,2107.0,CFE_H15_VX,16.9,26
2015-02-23,F.US.EPH15,2106.75,CFE_H15_VX,17.05,23
2015-02-24,F.US.EPH15,2113.75,CFE_H15_VX,16.1,22
2015-02-25,F.US.EPH15,2110.25,CFE_H15_VX,16.4,21
2015-02-26,F.US.EPH15,2110.0,CFE_H15_VX,16.0,20
2015-02-27,F.US.EPH15,2102.75,CFE_H15_VX,15.85,19
2015-03-02,F.US.EPH15,2114.0,CFE_H15_VX,15.3,16
2015-03-03,F.US.EPH15,2104.75,CFE_H15_VX,15.79,15
2015-03-04,F.US.EPH15,2096.5,CFE_H15_VX,15.75,14
2015-03-05,F.US.EPH15,2099.75,CFE_H15_VX,15.35,13
2015-03-06,F.US.EPH15,2070.75,CFE_H15_VX,16.2,12
2015-03-09,F.US.EPH15,2077.75,CFE_H15_VX,15.8,9
2015-03-10,F.US.EPH15,2042.0,CFE_H15_VX,16.95,8
2015-03-11,F.US.EPH15,2039.5,CFE_H15_VX,17.25,7
2015-03-12,F.US.EPH15,2064.0,CFE_H15_VX,15.85,6
2015-03-13,F.US.EPH15,2049.75,CFE_H15_VX,16.4,5
2015-03-16,F.US.EPH15,2076.5,CFE_H15_VX,16.15,2
2015-03-17,F.US.EPH15,2074.5,CFE_H15_VX,15.6,1
2015-03-18,F.US.EPH15,2100.5,CFE_J15_VX,16.5,28
2015-03-19,F.US.EPH15,2090.5,CFE_J15_VX,16.55,27
2015-03-20,F.US.EPM15,2099.25,CFE_J15_VX,16.15,26
2015-03-23,F.US.EPM15,2094.75,CFE_J15_VX,16.1,23
2015-03-24,F.US.EPM15,2085.0,CFE_J15_VX,15.85,22
2015-03-25,F.US.EPM15,2053.75,CFE_J15_VX,16.6,21
2015-03-26,F.US.EPM15,2048.5,CFE_J15_VX,16.5,20
2015-03-27,F.US.EPM15,2052.5,CFE_J15_VX,16.25,19
2015-03-30,F.US.EPM15,2075.5,CFE_J15_VX,15.8,16
2015-03-31,F.US.EPM15,2060.75,CFE_J15_VX,16.3,15
2015-04-01,F.US.EPM15,2053.0,CFE_J15_VX,16.05,14
2015-04-02,F.US.EPM15,2059.5,CFE_J15_VX,15.65,13
2015-04-06,F.US.EPM15,2073.25,CFE_J15_VX,15.3,9
2015-04-07,F.US.EPM15,2067.75,CFE_J15_VX,15.25,8
2015-04-08,F.US.EPM15,2076.0,CFE_J15_VX,14.8,7
2015-04-09,F.US.EPM15,2085.75,CFE_J15_VX,14.1,6
2015-04-10,F.US.EPM15,2095.5,CFE_J15_VX,13.4,5
2015-04-13,F.US.EPM15,2086.5,CFE_J15_VX,14.35,2
2015-04-14,F.US.EPM15,2091.0,CFE_J15_VX,13.55,1
2015-04-15,F.US.EPM15,2099.75,CFE_K15_VX,15.3,35
2015-04-16,F.US.EPM15,2100.75,CFE_K15_VX,15.15,34
2015-04-17,F.US.EPM15,2075.5,CFE_K15_VX,15.65,33
2015-04-20,F.US.EPM15,2091.0,CFE_K15_VX,15.15,30
2015-04-21,F.US.EPM15,2091.0,CFE_K15_VX,15.1,29
2015-04-22,F.US.EPM15,2100.25,CFE_K15_VX,14.94,28
2015-04-23,F.US.EPM15,2107.0,CFE_K15_VX,14.75,27
2015-04-24,F.US.EPM15,2111.75,CFE_K15_VX,14.65,26
2015-04-27,F.US.EPM15,2104.75,CFE_K15_VX,15.15,23
2015-04-28,F.US.EPM15,2112.0,CFE_K15_VX,14.5,22
2015-04-29,F.US.EPM15,2099.0,CFE_K15_VX,15.05,21
2015-04-30,F.US.EPM15,2079.0,CFE_K15_VX,15.5,20
2015-05-01,F.US.EPM15,2101.5,CFE_K15_VX,14.45,19
2015-05-04,F.US.EPM15,2109.25,CFE_K15_VX,14.45,16
2015-05-05,F.US.EPM15,2084.0,CFE_K15_VX,15.25,15
2015-05-06,F.US.EPM15,2074.25,CFE_K15_VX,15.7,14
2015-05-07,F.US.EPM15,2084.25,CFE_K15_VX,15.4,13
2015-05-08,F.US.EPM15,2108.5,CFE_K15_VX,14.4,12
2015-05-11,F.US.EPM15,2097.75,CFE_K15_VX,14.9,9
2015-05-12,F.US.EPM15,2095.0,CFE_K15_VX,14.65,8
2015-05-13,F.US.EPM15,2094.5,CFE_K15_VX,14.35,7
2015-05-14,F.US.EPM15,2117.5,CFE_K15_VX,13.73,6
2015-05-15,F.US.EPM15,2119.0,CFE_K15_VX,13.65,5
2015-05-18,F.US.EPM15,2126.0,CFE_K15_VX,13.25,2
2015-05-19,F.US.EPM15,2124.5,CFE_K15_VX,13.15,1
2015-05-20,F.US.EPM15,2122.5,CFE_M15_VX,14.9,28
2015-05-21,F.US.EPM15,2128.0,CFE_M15_VX,14.35,27
2015-05-22,F.US.EPM15,2124.5,CFE_M15_VX,14.45,26
2015-05-26,F.US.EPM15,2105.0,CFE_M15_VX,14.95,22
2015-05-27,F.US.EPM15,2121.0,CFE_M15_VX,14.55,21
2015-05-28,F.US.EPM15,2121.75,CFE_M15_VX,14.5,20
2015-05-29,F.US.EPM15,2106.0,CFE_M15_VX,14.65,19
2015-06-01,F.US.EPM15,2109.25,CFE_M15_VX,14.6,16
2015-06-02,F.US.EPM15,2106.75,CFE_M15_VX,14.9,15
2015-06-03,F.US.EPM15,2116.0,CFE_M15_VX,14.4,14
2015-06-04,F.US.EPM15,2099.0,CFE_M15_VX,14.95,13
2015-06-05,F.US.EPM15,2092.25,CFE_M15_VX,14.75,12
2015-06-08,F.US.EPM15,2078.25,CFE_M15_VX,15.2,9
2015-06-09,F.US.EPM15,2080.0,CFE_M15_VX,14.85,8
2015-06-10,F.US.EPM15,2107.0,CFE_M15_VX,13.9,7
2015-06-11,F.US.EPM15,2109.25,CFE_M15_VX,13.53,6
2015-06-12,F.US.EPM15,2093.0,CFE_M15_VX,14.15,5
2015-06-15,F.US.EPM15,2084.0,CFE_M15_VX,15.5,2
2015-06-16,F.US.EPM15,2097.5,CFE_M15_VX,14.9,1
2015-06-17,F.US.EPM15,2097.5,CFE_N15_VX,15.65,35
2015-06-18,F.US.EPM15,2123.0,CFE_N15_VX,14.99,34
2015-06-19,F.US.EPU15,2097.75,CFE_N15_VX,15.45,33
2015-06-22,F.US.EPU15,2112.75,CFE_N15_VX,14.55,30
2015-06-23,F.US.EPU15,2116.5,CFE_N15_VX,14.1,29
2015-06-24,F.US.EPU15,2099.5,CFE_N15_VX,14.58,28
2015-06-25,F.US.EPU15,2094.0,CFE_N15_VX,14.65,27
2015-06-26,F.US.EPU15,2095.75,CFE_N15_VX,14.55,26
2015-06-29,F.US.EPU15,2050.5,CFE_N15_VX,17.4,23
2015-06-30,F.US.EPU15,2054.5,CFE_N15_VX,17.33,22
2015-07-01,F.US.EPU15,2071.0,CFE_N15_VX,15.92,21
2015-07-02,F.US.EPU15,2068.75,CFE_N15_VX,16.9,20
2015-07-06,F.US.EPU15,2064.5,CFE_N15_VX,17.25,16
2015-07-07,F.US.EPU15,2073.75,CFE_N15_VX,16.35,15
2015-07-08,F.US.EPU15,2039.25,CFE_N15_VX,18.45,14
2015-07-09,F.US.EPU15,2041.25,CFE_N15_VX,18.84,13
2015-07-10,F.US.EPU15,2069.0,CFE_N15_VX,16.75,12
2015-07-13,F.US.EPU15,2094.5,CFE_N15_VX,14.47,9
2015-07-14,F.US.EPU15,2102.0,CFE_N15_VX,14.09,8
2015-07-15,F.US.EPU15,2104.25,CFE_N15_VX,13.96,7
2015-07-16,F.US.EPU15,2117.0,CFE_N15_VX,12.93,6
2015-07-17,F.US.EPU15,2118.75,CFE_N15_VX,12.9,5
2015-07-20,F.US.EPU15,2122.0,CFE_N15_VX,12.53,2
2015-07-21,F.US.EPU15,2114.5,CFE_N15_VX,12.4,1
2015-07-22,F.US.EPU15,2108.0,CFE_Q15_VX,14.2,28
2015-07-23,F.US.EPU15,2098.5,CFE_Q15_VX,14.25,27
2015-07-24,F.US.EPU15,2077.5,CFE_Q15_VX,14.95,26
2015-07-27,F.US.EPU15,2064.5,CFE_Q15_VX,15.78,23
2015-07-28,F.US.EPU15,2087.25,CFE_Q15_VX,14.4,22
2015-07-29,F.US.EPU15,2101.5,CFE_Q15_VX,14.05,21
2015-07-30,F.US.EPU15,2103.75,CFE_Q15_VX,13.95,20
2015-07-31,F.US.EPU15,2098.5,CFE_Q15_VX,14.0,19
2015-08-03,F.US.EPU15,2091.0,CFE_Q15_VX,13.9,16
2015-08-04,F.US.EPU15,2083.0,CFE_Q15_VX,14.15,15
2015-08-05,F.US.EPU15,2093.75,CFE_Q15_VX,13.95,14
2015-08-06,F.US.EPU15,2079.5,CFE_Q15_VX,14.5,13
2015-08-07,F.US.EPU15,2073.5,CFE_Q15_VX,14.25,12
2015-08-10,F.US.EPU15,2099.75,CFE_Q15_VX,13.59,9
2015-08-11,F.US.EPU15,2079.75,CFE_Q15_VX,14.5,8
2015-08-12,F.US.EPU15,2084.25,CFE_Q15_VX,14.3,7
2015-08-13,F.US.EPU15,2080.5,CFE_Q15_VX,14.15,6
2015-08-14,F.US.EPU15,2089.5,CFE_Q15_VX,14.29,5
2015-08-17,F.US.EPU15,2099.25,CFE_Q15_VX,13.85,2
2015-08-18,F.US.EPU15,2094.0,CFE_Q15_VX,14.3,1
2015-08-19,F.US.EPU15,2072.75,CFE_U15_VX,15.7,28
2015-08-20,F.US.EPU15,2025.5,CFE_U15_VX,17.3,27
2015-08-21,F.US.EPU15,1971.5,CFE_U15_VX,19.9,26
2015-08-24,F.US.EPU15,1871.25,CFE_U15_VX,25.15,23
2015-08-25,F.US.EPU15,1872.75,CFE_U15_VX,25.35,22
2015-08-26,F.US.EPU15,1938.0,CFE_U15_VX,23.7,21
2015-08-27,F.US.EPU15,1989.25,CFE_U15_VX,24.2,20
2015-08-28,F.US.EPU15,1989.75,CFE_U15_VX,24.4,19
2015-08-31,F.US.EPU15,1969.25,CFE_U15_VX,26.45,16
2015-09-01,F.US.EPU15,1916.0,CFE_U15_VX,29.7,15
2015-09-02,F.US.EPU15,1947.0,CFE_U15_VX,25.95,14
2015-09-03,F.US.EPU15,1946.0,CFE_U15_VX,25.65,13
2015-09-04,F.US.EPU15,1921.75,CFE_U15_VX,27.95,12
2015-09-08,F.US.EPU15,1965.75,CFE_U15_VX,24.6,8
2015-09-09,F.US.EPU15,1942.75,CFE_U15_VX,25.85,7
2015-09-10,F.US.EPU15,1949.5,CFE_U15_VX,24.65,6
2015-09-11,F.US.EPU15,1960.25,CFE_U15_VX,23.75,5
2015-09-14,F.US.EPU15,1954.0,CFE_U15_VX,23.7,2
2015-09-15,F.US.EPU15,1979.75,CFE_U15_VX,22.45,1
2015-09-16,F.US.EPU15,1998.25,CFE_V15_VX,19.0,35
2015-09-17,F.US.EPU15,1987.75,CFE_V15_VX,20.4,34
2015-09-18,F.US.EPZ15,1950.5,CFE_V15_VX,21.5,33
2015-09-21,F.US.EPZ15,1963.0,CFE_V15_VX,19.68,30
2015-09-22,F.US.EPZ15,1932.0,CFE_V15_VX,21.75,29
2015-09-23,F.US.EPZ15,1928.5,CFE_V15_VX,21.1,28
2015-09-24,F.US.EPZ15,1918.75,CFE_V15_VX,21.9,27
2015-09-25,F.US.EPZ15,1919.25,CFE_V15_VX,22.35,26
2015-09-28,F.US.EPZ15,1872.0,CFE_V15_VX,24.05,23
2015-09-29,F.US.EPZ15,1874.5,CFE_V15_VX,23.85,22
2015-09-30,F.US.EPZ15,1908.75,CFE_V15_VX,23.02,21
2015-10-01,F.US.EPZ15,1916.75,CFE_V15_VX,22.2,20
2015-10-02,F.US.EPZ15,1943.0,CFE_V15_VX,21.05,19
2015-10-05,F.US.EPZ15,1974.75,CFE_V15_VX,19.9,16
2015-10-06,F.US.EPZ15,1968.5,CFE_V15_VX,20.3,15
2015-10-07,F.US.EPZ15,1987.25,CFE_V15_VX,19.45,14
2015-10-08,F.US.EPZ15,2006.5,CFE_V15_VX,18.45,13
2015-10-09,F.US.EPZ15,2007.5,CFE_V15_VX,18.15,12
2015-10-12,F.US.EPZ15,2011.0,CFE_V15_VX,16.7,9
2015-10-13,F.US.EPZ15,1994.0,CFE_V15_VX,18.28,8
2015-10-14,F.US.EPZ15,1984.0,CFE_V15_VX,18.32,7
2015-10-15,F.US.EPZ15,2019.0,CFE_V15_VX,16.55,6
2015-10-16,F.US.EPZ15,2025.5,CFE_V15_VX,16.1,5
2015-10-19,F.US.EPZ15,2027.5,CFE_V15_VX,15.25,2
2015-10-20,F.US.EPZ15,2020.5,CFE_V15_VX,16.1,1
2015-10-21,F.US.EPZ15,2008.5,CFE_X15_VX,18.2,28
2015-10-22,F.US.EPZ15,2053.0,CFE_X15_VX,16.05,27
2015-10-23,F.US.EPZ15,2066.0,CFE_X15_VX,16.65,26
2015-10-26,F.US.EPZ15,2062.25,CFE_X15_VX,16.9,23
2015-10-27,F.US.EPZ15,2060.5,CFE_X15_VX,16.5,22
2015-10-28,F.US.EPZ15,2084.5,CFE_X15_VX,16.0,21
2015-10-29,F.US.EPZ15,2083.0,CFE_X15_VX,16.17,20
2015-10-30,F.US.EPZ15,2073.75,CFE_X15_VX,16.65,19
2015-11-02,F.US.EPZ15,2095.5,CFE_X15_VX,15.9,16
2015-11-03,F.US.EPZ15,2103.0,CFE_X15_VX,16.13,15
2015-11-04,F.US.EPZ15,2094.75,CFE_X15_VX,16.75,14
2015-11-05,F.US.EPZ15,2094.0,CFE_X15_VX,16.05,13
2015-11-06,F.US.EPZ15,2093.75,CFE_X15_VX,15.7,12
2015-11-09,F.US.EPZ15,2073.0,CFE_X15_VX,17.04,9
2015-11-10,F.US.EPZ15,2078.0,CFE_X15_VX,16.25,8
2015-11-11,F.US.EPZ15,2069.0,CFE_X15_VX,16.8,7
2015-11-12,F.US.EPZ15,2040.5,CFE_X15_VX,18.58,6
2015-11-13,F.US.EPZ15,2018.5,CFE_X15_VX,20.34,5
2015-11-16,F.US.EPZ15,2048.0,CFE_X15_VX,18.1,2
2015-11-17,F.US.EPZ15,2049.0,CFE_X15_VX,18.95,1
2015-11-18,F.US.EPZ15,2079.75,CFE_Z15_VX,17.8,28
2015-11-19,F.US.EPZ15,2079.25,CFE_Z15_VX,18.15,27
2015-11-20,F.US.EPZ15,2088.75,CFE_Z15_VX,17.4,26
2015-11-23,F.US.EPZ15,2084.25,CFE_Z15_VX,17.0,23
2015-11-24,F.US.EPZ15,2084.75,CFE_Z15_VX,17.45,22
2015-11-25,F.US.EPZ15,2088.0,CFE_Z15_VX,16.8,21
2015-11-27,F.US.EPZ15,2090.0,CFE_Z15_VX,17.2,19
2015-11-30,F.US.EPZ15,2079.75,CFE_Z15_VX,17.0,16
2015-12-01,F.US.EPZ15,2100.0,CFE_Z15_VX,16.15,15
2015-12-02,F.US.EPZ15,2081.5,CFE_Z15_VX,16.8,14
2015-12-03,F.US.EPZ15,2051.25,CFE_Z15_VX,18.35,13
2015-12-04,F.US.EPZ15,2088.5,CFE_Z15_VX,16.25,12
2015-12-07,F.US.EPZ15,2081.0,CFE_Z15_VX,16.5,9
2015-12-08,F.US.EPZ15,2058.75,CFE_Z15_VX,17.8,8
2015-12-09,F.US.EPZ15,2042.0,CFE_Z15_VX,18.99,7
2015-12-10,F.US.EPZ15,2049.25,CFE_Z15_VX,19.35,6
2015-12-11,F.US.EPZ15,2009.75,CFE_Z15_VX,23.7,5
2015-12-14,F.US.EPZ15,2018.5,CFE_Z15_VX,22.45,2
2015-12-15,F.US.EPZ15,2045.5,CFE_Z15_VX,20.64,1
2015-12-16,F.US.EPZ15,2072.0,CFE_F16_VX,18.1,35
2015-12-17,F.US.EPZ15,2034.25,CFE_F16_VX,19.3,34
2015-12-18,F.US.EPH16,1992.0,CFE_F16_VX,20.4,33
2015-12-21,F.US.EPH16,2015.0,CFE_F16_VX,18.81,30
2015-12-22,F.US.EPH16,2036.0,CFE_F16_VX,17.85,29
2015-12-23,F.US.EPH16,2053.0,CFE_F16_VX,17.9,28
2015-12-24,F.US.EPH16,2051.25,CFE_F16_VX,18.25,27
2015-12-28,F.US.EPH16,2048.75,CFE_F16_VX,17.8,23
2015-12-29,F.US.EPH16,2072.75,CFE_F16_VX,17.5,22
2015-12-30,F.US.EPH16,2054.5,CFE_F16_VX,18.3,21
2015-12-31,F.US.EPH16,2035.5,CFE_F16_VX,18.5,20
2016-01-04,F.US.EPH16,2009.0,CFE_F16_VX,19.8,16
2016-01-05,F.US.EPH16,2011.75,CFE_F16_VX,19.45,15
2016-01-06,F.US.EPH16,1986.0,CFE_F16_VX,20.34,14
2016-01-07,F.US.EPH16,1933.0,CFE_F16_VX,23.54,13
2016-01-08,F.US.EPH16,1911.5,CFE_F16_VX,25.25,12
2016-01-11,F.US.EPH16,1914.25,CFE_F16_VX,23.45,9
2016-01-12,F.US.EPH16,1925.0,CFE_F16_VX,22.05,8
2016-01-13,F.US.EPH16,1881.5,CFE_F16_VX,24.75,7
2016-01-14,F.US.EPH16,1914.5,CFE_F16_VX,23.55,6
2016-01-15,F.US.EPH16,1875.0,CFE_F16_VX,26.5,5
2016-01-19,F.US.EPH16,1873.0,CFE_F16_VX,25.85,1
2016-01-20,F.US.EPH16,1855.0,CFE_G16_VX,24.7,28
2016-01-21,F.US.EPH16,1861.0,CFE_G16_VX,25.1,27
2016-01-22,F.US.EPH16,1899.25,CFE_G16_VX,22.7,26
2016-01-25,F.US.EPH16,1870.25,CFE_G16_VX,24.0,23
2016-01-26,F.US.EPH16,1896.0,CFE_G16_VX,22.95,22
2016-01-27,F.US.EPH16,1875.0,CFE_G16_VX,23.75,21
2016-01-28,F.US.EPH16,1880.75,CFE_G16_VX,23.25,20
2016-01-29,F.US.EPH16,1930.0,CFE_G16_VX,21.65,19
2016-02-01,F.US.EPH16,1931.25,CFE_G16_VX,21.55,16
2016-02-02,F.US.EPH16,1897.5,CFE_G16_VX,23.15,15
2016-02-03,F.US.EPH16,1908.5,CFE_G16_VX,22.75,14
2016-02-04,F.US.EPH16,1907.75,CFE_G16_VX,23.05,13
2016-02-05,F.US.EPH16,1875.25,CFE_G16_VX,24.12,12
2016-02-08,F.US.EPH16,1852.0,CFE_G16_VX,25.4,9
2016-02-09,F.US.EPH16,1848.25,CFE_G16_VX,26.1,8
2016-02-10,F.US.EPH16,1846.75,CFE_G16_VX,26.28,7
2016-02-11,F.US.EPH16,1824.5,CFE_G16_VX,28.15,6
2016-02-12,F.US.EPH16,1858.25,CFE_G16_VX,26.85,5
2016-02-16,F.US.EPH16,1888.75,CFE_G16_VX,24.72,1
2016-02-17,F.US.EPH16,1922.75,CFE_H16_VX,22.92,28
2016-02-18,F.US.EPH16,1916.5,CFE_H16_VX,22.8,27
2016-02-19,F.US.EPH16,1914.5,CFE_H16_VX,22.37,26
2016-02-22,F.US.EPH16,1936.25,CFE_H16_VX,21.0,23
2016-02-23,F.US.EPH16,1916.0,CFE_H16_VX,22.15,22
2016-02-24,F.US.EPH16,1930.25,CFE_H16_VX,21.75,21
2016-02-25,F.US.EPH16,1950.5,CFE_H16_VX,20.82,20
2016-02-26,F.US.EPH16,1942.75,CFE_H16_VX,21.5,19
2016-02-29,F.US.EPH16,1929.5,CFE_H16_VX,21.78,16
2016-03-01,F.US.EPH16,1978.0,CFE_H16_VX,19.4,15
2016-03-02,F.US.EPH16,1983.5,CFE_H16_VX,19.3,14
2016-03-03,F.US.EPH16,1990.5,CFE_H16_VX,18.35,13
2016-03-04,F.US.EPH16,1995.0,CFE_H16_VX,18.95,12
2016-03-07,F.US.EPH16,1999.0,CFE_H16_VX,18.6,9
2016-03-08,F.US.EPH16,1981.0,CFE_H16_VX,19.65,8
2016-03-09,F.US.EPH16,1989.0,CFE_H16_VX,19.1,7
2016-03-10,F.US.EPH16,1988.75,CFE_H16_VX,18.95,6
2016-03-11,F.US.EPH16,2020.0,CFE_H16_VX,17.65,5
2016-03-14,F.US.EPH16,2018.75,CFE_H16_VX,17.45,2
2016-03-15,F.US.EPH16,2015.75,CFE_H16_VX,16.9,1
2016-03-16,F.US.EPH16,2027.0,CFE_J16_VX,18.25,35
2016-03-17,F.US.EPH16,2039.75,CFE_J16_VX,17.78,34
2016-03-18,F.US.EPM16,2037.5,CFE_J16_VX,17.75,33
2016-03-21,F.US.EPM16,2042.75,CFE_J16_VX,17.0,30
2016-03-22,F.US.EPM16,2042.5,CFE_J16_VX,16.85,29
2016-03-23,F.US.EPM16,2028.75,CFE_J16_VX,17.75,28
2016-03-24,F.US.EPM16,2028.5,CFE_J16_VX,17.4,27
2016-03-28,F.US.EPM16,2028.0,CFE_J16_VX,17.14,23
2016-03-29,F.US.EPM16,2047.5,CFE_J16_VX,16.05,22
2016-03-30,F.US.EPM16,2055.25,CFE_J16_VX,15.85,21
2016-03-31,F.US.EPM16,2051.5,CFE_J16_VX,15.92,20
2016-04-01,F.US.EPM16,2065.0,CFE_J16_VX,15.42,19
2016-04-04,F.US.EPM16,2057.5,CFE_J16_VX,15.95,16
2016-04-05,F.US.EPM16,2038.75,CFE_J16_VX,16.8,15
2016-04-06,F.US.EPM16,2060.25,CFE_J16_VX,15.65,14
2016-04-07,F.US.EPM16,2035.0,CFE_J16_VX,17.27,13
2016-04-08,F.US.EPM16,2040.75,CFE_J16_VX,16.7,12
2016-04-11,F.US.EPM16,2034.5,CFE_J16_VX,17.1,9
2016-04-12,F.US.EPM16,2055.75,CFE_J16_VX,15.95,8
2016-04-13,F.US.EPM16,2076.0,CFE_J16_VX,14.85,7
2016-04-14,F.US.EPM16,2076.5,CFE_J16_VX,14.7,6
2016-04-15,F.US.EPM16,2075.0,CFE_J16_VX,14.73,5
2016-04-18,F.US.EPM16,2086.75,CFE_J16_VX,13.83,2
2016-04-19,F.US.EPM16,2093.75,CFE_J16_VX,13.25,1
2016-04-20,F.US.EPM16,2098.0,CFE_K16_VX,16.45,28
2016-04-21,F.US.EPM16,2082.75,CFE_K16_VX,16.8,27
2016-04-22,F.US.EPM16,2086.0,CFE_K16_VX,16.2,26
2016-04-25,F.US.EPM16,2083.25,CFE_K16_VX,16.25,23
2016-04-26,F.US.EPM16,2088.5,CFE_K16_VX,15.95,22
2016-04-27,F.US.EPM16,2090.75,CFE_K16_VX,15.45,21
2016-04-28,F.US.EPM16,2072.5,CFE_K16_VX,16.5,20
2016-04-29,F.US.EPM16,2059.0,CFE_K16_VX,16.9,19
2016-05-02,F.US.EPM16,2074.25,CFE_K16_VX,15.8,16
2016-05-03,F.US.EPM16,2057.0,CFE_K16_VX,16.62,15
2016-05-04,F.US.EPM16,2047.0,CFE_K16_VX,16.9,14
2016-05-05,F.US.EPM16,2044.0,CFE_K16_VX,16.75,13
2016-05-06,F.US.EPM16,2052.75,CFE_K16_VX,15.73,12
2016-05-09,F.US.EPM16,2054.25,CFE_K16_VX,15.5,9
2016-05-10,F.US.EPM16,2077.5,CFE_K16_VX,14.5,8
2016-05-11,F.US.EPM16,2058.0,CFE_K16_VX,15.65,7
2016-05-12,F.US.EPM16,2058.75,CFE_K16_VX,15.22,6
2016-05-13,F.US.EPM16,2043.5,CFE_K16_VX,15.87,5
2016-05-16,F.US.EPM16,2062.75,CFE_K16_VX,15.15,2
2016-05-17,F.US.EPM16,2043.5,CFE_K16_VX,15.42,1
2016-05-18,F.US.EPM16,2041.5,CFE_M16_VX,18.1,28
2016-05-19,F.US.EPM16,2038.75,CFE_M16_VX,18.0,27
2016-05-20,F.US.EPM16,2050.0,CFE_M16_VX,17.35,26
2016-05-23,F.US.EPM16,2045.25,CFE_M16_VX,17.6,23
2016-05-24,F.US.EPM16,2075.0,CFE_M16_VX,16.5,22
2016-05-25,F.US.EPM16,2087.25,CFE_M16_VX,16.2,21
2016-05-26,F.US.EPM16,2089.75,CFE_M16_VX,15.85,20
2016-05-27,F.US.EPM16,2097.25,CFE_M16_VX,15.4,19
2016-05-31,F.US.EPM16,2095.0,CFE_M16_VX,15.3,15
2016-06-01,F.US.EPM16,2098.0,CFE_M16_VX,15.3,14
2016-06-02,F.US.EPM16,2103.75,CFE_M16_VX,14.85,13
2016-06-03,F.US.EPM16,2097.75,CFE_M16_VX,14.75,12
2016-06-06,F.US.EPM16,2108.25,CFE_M16_VX,14.5,9
2016-06-07,F.US.EPM16,2110.25,CFE_M16_VX,14.75,8
2016-06-08,F.US.EPM16,2118.0,CFE_M16_VX,15.0,7
2016-06-09,F.US.EPM16,2114.25,CFE_M16_VX,15.49,6
2016-06-10,F.US.EPM16,2096.25,CFE_M16_VX,17.5,5
2016-06-13,F.US.EPM16,2078.75,CFE_M16_VX,21.35,2
2016-06-14,F.US.EPM16,2074.5,CFE_M16_VX,20.55,1
2016-06-15,F.US.EPM16,2071.75,CFE_N16_VX,20.57,35
2016-06-16,F.US.EPM16,2079.25,CFE_N16_VX,20.05,34
2016-06-17,F.US.EPU16,2059.0,CFE_N16_VX,20.1,33
2016-06-20,F.US.EPU16,2074.25,CFE_N16_VX,18.5,30
2016-06-21,F.US.EPU16,2080.5,CFE_N16_VX,18.7,29
2016-06-22,F.US.EPU16,2076.75,CFE_N16_VX,19.45,28
2016-06-23,F.US.EPU16,2105.75,CFE_N16_VX,16.7,27
2016-06-24,F.US.EPU16,2018.5,CFE_N16_VX,22.7,26
2016-06-27,F.US.EPU16,1985.0,CFE_N16_VX,23.7,23
2016-06-28,F.US.EPU16,2028.5,CFE_N16_VX,18.9,22
2016-06-29,F.US.EPU16,2066.75,CFE_N16_VX,17.48,21
2016-06-30,F.US.EPU16,2090.25,CFE_N16_VX,16.98,20
2016-07-01,F.US.EPU16,2096.25,CFE_N16_VX,16.8,19
2016-07-05,F.US.EPU16,2082.75,CFE_N16_VX,16.85,15
2016-07-06,F.US.EPU16,2094.0,CFE_N16_VX,16.15,14
2016-07-07,F.US.EPU16,2092.0,CFE_N16_VX,15.95,13
2016-07-08,F.US.EPU16,2120.5,CFE_N16_VX,14.8,12
2016-07-11,F.US.EPU16,2130.25,CFE_N16_VX,14.65,9
2016-07-12,F.US.EPU16,2145.75,CFE_N16_VX,14.3,8
2016-07-13,F.US.EPU16,2146.0,CFE_N16_VX,14.2,7
2016-07-14,F.US.EPU16,2157.25,CFE_N16_VX,14.05,6
2016-07-15,F.US.EPU16,2152.75,CFE_N16_VX,13.85,5
2016-07-18,F.US.EPU16,2160.0,CFE_N16_VX,13.15,2
2016-07-19,F.US.EPU16,2158.75,CFE_N16_VX,12.2,1
2016-07-20,F.US.EPU16,2167.5,CFE_Q16_VX,15.48,28
2016-07-21,F.US.EPU16,2158.0,CFE_Q16_VX,15.85,27
2016-07-22,F.US.EPU16,2167.5,CFE_Q16_VX,15.4,26
2016-07-25,F.US.EPU16,2162.25,CFE_Q16_VX,15.35,23
